-597.320435,1293.886719,127.064629,-600.321167,1154.59375,152.545609,-596.312073,1015.154236,164.631622,-581.473694,875.067505,154.772217,-576.813416,751.671997,162.314148,-584.066406,617.589478,163.595306,-572.765625,420.92923,180.131531
-597.295715,1293.919556,127.014114,-600.326843,1154.596802,152.540634,-596.316345,1015.159485,164.63266,-581.478882,875.076416,154.773544,-576.810608,751.680847,162.340103,-584.061768,617.591858,163.592392,-572.759644,420.934296,180.135727
-597.3125,1293.918701,127.035141,-600.323425,1154.594971,152.547546,-596.314392,1015.159485,164.638275,-581.476685,875.073608,154.774658,-576.807495,751.680664,162.34288,-584.060608,617.593018,163.596756,-572.762207,420.937531,180.140396
-597.307373,1293.911499,127.028946,-600.321777,1154.593262,152.544708,-596.314575,1015.158081,164.631119,-581.470703,875.070435,154.778519,-576.806396,751.676758,162.340485,-584.059082,617.586304,163.594528,-572.7724,420.93103,180.130066
-597.311829,1293.916626,127.030548,-600.320923,1154.597168,152.546341,-596.28949,1015.165344,164.602295,-581.473999,875.080017,154.779541,-576.811523,751.685425,162.338867,-584.056946,617.590088,163.603012,-572.776184,420.932465,180.123749
-597.309937,1293.914185,127.033966,-600.325745,1154.592773,152.545822,-596.306885,1015.157959,164.629013,-581.478516,875.070374,154.781906,-576.811768,751.685791,162.338654,-584.064087,617.589844,163.603622,-572.773193,420.930878,180.138199
-597.308411,1293.912231,127.03669,-600.329651,1154.589233,152.54541,-596.32074,1015.151978,164.650375,-581.482178,875.062683,154.783798,-576.811951,751.686096,162.338501,-584.069702,617.589661,163.604111,-572.773193,420.930878,180.138199
-597.308777,1293.914917,127.029388,-600.324646,1154.589722,152.545761,-596.316406,1015.155701,164.637177,-581.506226,875.122437,154.789276,-576.80719,751.684326,162.33902,-584.065491,617.592773,163.605011,-572.767334,420.932739,180.147537
-597.308655,1293.91272,127.029884,-600.324097,1154.588379,152.545212,-596.319214,1015.155701,164.634247,-581.472351,875.074097,154.780182,-576.80426,751.67981,162.339584,-584.058777,617.588684,163.599106,-572.760254,420.936371,180.13237
-597.314941,1293.914185,127.02726,-600.327271,1154.591187,152.542465,-596.295837,1015.159729,164.599762,-581.471619,875.07251,154.769287,-576.806152,751.682251,162.338242,-584.061096,617.585632,163.597153,-572.769043,420.940735,180.139832
-597.313293,1293.914795,127.029625,-600.323303,1154.59021,152.541336,-596.310791,1015.155334,164.63118,-581.475281,875.074219,154.77919,-576.805237,751.680542,162.335571,-584.056335,617.587952,163.598419,-572.76355,420.944183,180.141907
-597.310608,1293.91333,127.027496,-600.33075,1154.592407,152.54512,-596.313721,1015.151611,164.629822,-581.477356,875.07428,154.775528,-576.806091,751.679077,162.33107,-584.062195,617.589722,163.595383,-572.763428,420.933929,180.118011
-597.302185,1293.918823,127.021507,-600.322388,1154.592651,152.5466,-596.320496,1015.156616,164.636734,-581.481445,875.076416,154.773087,-576.804688,751.683472,162.335388,-584.060608,617.588623,163.596725,-572.753174,420.935852,180.12854
-597.312073,1293.91687,127.028915,-600.326172,1154.591919,152.545746,-596.31842,1015.157593,164.639999,-581.478333,875.07428,154.774704,-576.805481,751.685181,162.331879,-584.058533,617.590698,163.594833,-572.759583,420.936646,180.136063
-597.315552,1293.914795,127.031044,-600.325806,1154.588989,152.546173,-596.321167,1015.152588,164.637466,-581.480164,875.072327,154.7733,-576.805237,751.682983,162.33493,-584.060852,617.585815,163.603088,-572.775513,420.927704,180.137115
-597.313171,1293.915161,127.026947,-600.326538,1154.591675,152.546494,-596.311523,1015.157593,164.636719,-581.477661,875.078735,154.774841,-576.803589,751.686035,162.339645,-584.057983,617.594971,163.597992,-572.783142,420.931915,180.134689
-597.296753,1293.918091,127.018585,-600.32312,1154.588379,152.548004,-596.316101,1015.152222,164.637131,-581.476807,875.071289,154.77713,-576.805298,751.678528,162.335541,-584.064697,617.58783,163.601807,-572.771973,420.929657,180.131653
-597.306641,1293.914185,127.032578,-600.325684,1154.59082,152.546417,-596.308167,1015.15625,164.634583,-581.47522,875.077393,154.77475,-576.804565,751.682312,162.335129,-584.059387,617.59021,163.600967,-572.781799,420.930511,180.138458
-597.303345,1293.91394,127.027618,-600.321045,1154.586914,152.542465,-596.309387,1015.15509,164.635025,-581.472595,875.07489,154.774567,-576.808044,751.679016,162.33252,-584.058289,617.58844,163.599457,-572.771423,420.940155,180.144043
-597.312927,1293.915649,127.025604,-600.324768,1154.592773,152.541687,-596.310303,1015.158752,164.632156,-581.472961,875.074646,154.776764,-576.808472,751.678528,162.336182,-584.06134,617.592468,163.598587,-572.775696,420.93866,180.130524
-597.293213,1293.89624,127.020355,-600.32428,1154.591431,152.540146,-596.313416,1015.156494,164.636139,-581.475281,875.073425,154.773773,-576.809204,751.679138,162.336044,-584.060852,617.590759,163.595413,-572.770813,420.936432,180.134079
-597.312805,1293.917358,127.021553,-600.325256,1154.594727,152.538849,-596.318848,1015.158203,164.64183,-581.472656,875.075012,154.780701,-576.808716,751.679504,162.337982,-584.059265,617.59552,163.596802,-572.759644,420.933441,180.134048
-597.320618,1293.886108,127.057251,-600.329773,1154.594971,152.542114,-596.317261,1015.15625,164.63623,-581.475769,875.075867,154.774963,-576.809448,751.678101,162.336868,-584.059326,617.592896,163.594391,-572.758545,420.941559,180.1306
-597.314941,1293.912109,127.028389,-600.326538,1154.591797,152.542175,-596.319641,1015.156494,164.638062,-581.480713,875.07782,154.777191,-576.811279,751.67804,162.33815,-584.05896,617.590698,163.596191,-572.759949,420.945801,180.14389
-597.314941,1293.915894,127.028,-600.325195,1154.592896,152.537445,-596.285095,1015.157715,164.603134,-581.473022,875.070007,154.774307,-576.810181,751.674255,162.338943,-584.059509,617.591064,163.591339,-572.757568,420.937073,180.125504
-597.31189,1293.918091,127.026764,-600.326172,1154.594849,152.543732,-596.307251,1015.159485,164.634277,-581.476074,875.077087,154.773758,-576.81012,751.679138,162.339508,-584.063293,617.596863,163.58963,-572.774902,420.933838,180.130325
-597.311462,1293.912598,127.026466,-600.327148,1154.592285,152.542496,-596.317505,1015.153625,164.633469,-581.472839,875.072998,154.773834,-576.813538,751.674255,162.341156,-584.063538,617.587341,163.593353,-572.763,420.933105,180.126938
-597.307861,1293.913086,127.023994,-600.32959,1154.597046,152.537735,-596.316711,1015.158203,164.637787,-581.46936,875.073059,154.773041,-576.81189,751.674561,162.338715,-584.065125,617.589294,163.593567,-572.758911,420.940186,180.128632
-597.308411,1293.915039,127.027542,-600.327148,1154.596313,152.544449,-596.316406,1015.155884,164.640854,-581.478394,875.072937,154.776123,-576.812439,751.677246,162.344772,-584.063843,617.588745,163.597244,-572.765381,420.943329,180.138
-597.309631,1293.91333,127.030579,-600.321411,1154.591309,152.539597,-596.312195,1015.153748,164.636703,-581.474121,875.072632,154.775543,-576.810486,751.675171,162.340408,-584.062073,617.586365,163.5961,-572.776306,420.930664,180.12973
-597.308899,1293.911743,127.025307,-600.326721,1154.592163,152.54184,-596.311157,1015.15625,164.637268,-581.472473,875.072693,154.777618,-576.812195,751.678345,162.34024,-584.06189,617.588196,163.592972,-572.774719,420.931091,180.136444
-597.308044,1293.913086,127.02404,-600.320496,1154.596191,152.541794,-596.317871,1015.158508,164.641556,-581.474854,875.075928,154.776596,-576.812927,751.679871,162.339722,-584.062744,617.591736,163.596741,-572.76947,420.939453,180.132065
-597.307617,1293.912842,127.028244,-600.320129,1154.594727,152.542221,-596.317322,1015.152466,164.639587,-581.476135,875.069336,154.77504,-576.80896,751.677551,162.343231,-584.061951,617.585754,163.593231,-572.769897,420.93924,180.142044
-597.304749,1293.913086,127.026154,-600.318542,1154.599609,152.540054,-596.314148,1015.160095,164.636032,-581.471802,875.074707,154.772034,-576.808594,751.682251,162.339554,-584.061951,617.595154,163.598785,-572.76355,420.943512,180.130325
-597.312256,1293.912354,127.030014,-600.321533,1154.590698,152.542282,-596.321594,1015.155701,164.641159,-581.478699,875.07312,154.774078,-576.809998,751.677307,162.338287,-584.055115,617.586731,163.601349,-572.762207,420.944611,180.140213
-597.310669,1293.911011,127.025467,-600.316467,1154.591431,152.543503,-596.316467,1015.156128,164.638306,-581.473022,875.073059,154.774216,-576.812561,751.67395,162.338867,-584.058777,617.585632,163.596237,-572.758667,420.94162,180.139481
-597.308838,1293.908447,127.029297,-600.32373,1154.592773,152.544434,-596.312378,1015.15448,164.634888,-581.473877,875.073914,154.772141,-576.811279,751.678284,162.338837,-584.059326,617.588196,163.596008,-572.762085,420.944702,180.135574
-597.313049,1293.910522,127.025902,-600.323303,1154.591553,152.538132,-596.317505,1015.157471,164.632889,-581.472717,875.071167,154.773361,-576.811096,751.676453,162.337387,-584.059937,617.587646,163.596771,-572.761841,420.943634,180.127441
-597.30542,1293.910034,127.026024,-600.321411,1154.591064,152.542145,-596.313599,1015.152954,164.633408,-581.473816,875.072815,154.771545,-576.811035,751.676392,162.3358,-584.065857,617.589294,163.596069,-572.758301,420.951355,180.127686
-597.306641,1293.913574,127.025497,-600.317322,1154.597656,152.540115,-596.310852,1015.158203,164.631134,-581.4776,875.079712,154.773087,-576.813538,751.675415,162.316635,-584.061157,617.594604,163.596466,-572.763,420.941528,180.123138
-597.319397,1293.88147,127.067047,-600.322571,1154.592163,152.544022,-596.316284,1015.150879,164.639053,-581.47644,875.07251,154.774017,-576.812256,751.676208,162.333679,-584.067017,617.586853,163.598587,-572.780518,420.922333,180.127121
-597.293091,1293.914917,127.017601,-600.314819,1154.593262,152.543015,-596.308289,1015.157471,164.63028,-581.470642,875.076965,154.771957,-576.807007,751.681213,162.342056,-584.066284,617.590454,163.600067,-572.788635,420.92688,180.117737
-597.303955,1293.916138,127.031593,-600.317749,1154.598145,152.539505,-596.31073,1015.155334,164.636108,-581.468567,875.074829,154.776901,-576.805115,751.679382,162.340912,-584.064636,617.588257,163.596558,-572.781433,420.926971,180.128296
-597.308655,1293.912231,127.031029,-600.322632,1154.597412,152.545242,-596.31665,1015.151123,164.638641,-581.473267,875.07312,154.775345,-576.808533,751.68042,162.343277,-584.06781,617.586426,163.599136,-572.776428,420.93573,180.140839
-597.304504,1293.913452,127.031761,-600.317078,1154.595947,152.541,-596.314636,1015.154724,164.640915,-581.474304,875.074646,154.776306,-576.804565,751.681213,162.342361,-584.067505,617.589539,163.596527,-572.761536,420.933472,180.139603
-597.277649,1293.925293,126.983376,-600.324646,1154.596924,152.541977,-596.31604,1015.157837,164.63797,-581.473022,875.072998,154.774277,-576.802246,751.678284,162.338669,-584.06543,617.587341,163.602798,-572.778015,420.926788,180.143234
-597.281799,1293.927856,126.983253,-600.32019,1154.593628,152.540924,-596.317261,1015.154358,164.631531,-581.474121,875.071838,154.771942,-576.808044,751.67627,162.336609,-584.069275,617.580566,163.607071,-572.76593,420.946869,180.15126
-597.305847,1293.915161,127.022293,-600.320435,1154.598633,152.540436,-596.314575,1015.160217,164.635696,-581.475586,875.076904,154.774292,-576.809753,751.677246,162.340729,-584.065918,617.591797,163.604797,-572.751587,420.950867,180.147049
-597.277893,1293.925171,126.980316,-600.32428,1154.597778,152.540482,-596.290039,1015.154358,164.601303,-581.472778,875.071655,154.776474,-576.80896,751.673401,162.338303,-584.062927,617.582336,163.600327,-572.76532,420.936798,180.143066
-597.30658,1293.912109,127.02301,-600.316406,1154.59729,152.539108,-596.308228,1015.154114,164.629211,-581.479309,875.076965,154.774811,-576.809753,751.678955,162.336411,-584.061462,617.587646,163.603256,-572.770508,420.937103,180.137527
-597.309143,1293.913086,127.02729,-600.320923,1154.599365,152.541473,-596.314575,1015.156372,164.642212,-581.476746,875.077759,154.779663,-576.807068,751.681763,162.33696,-584.059753,617.590515,163.601257,-572.768188,420.926941,180.132874
-597.308655,1293.91687,127.02887,-600.320862,1154.599487,152.543015,-596.314697,1015.154846,164.636002,-581.469177,875.073975,154.778,-576.803345,751.678101,162.330902,-584.059448,617.589844,163.594955,-572.77478,420.927734,180.122086
-597.311401,1293.914185,127.028183,-600.32019,1154.592651,152.544098,-596.319824,1015.155579,164.644287,-581.478394,875.077576,154.784927,-576.813599,751.681458,162.339478,-584.065247,617.59082,163.602585,-572.77478,420.930847,180.131775
-597.306519,1293.916626,127.026497,-600.316895,1154.598755,152.542175,-596.311035,1015.158997,164.638,-581.470947,875.078064,154.775681,-576.805725,751.683472,162.334061,-584.061707,617.594482,163.593735,-572.766846,420.93576,180.124207
-597.306885,1293.914551,127.030327,-600.324524,1154.595215,152.546188,-596.310303,1015.151733,164.631485,-581.473938,875.069946,154.77536,-576.804749,751.672729,162.343872,-584.063171,617.581726,163.602814,-572.766724,420.939301,180.132523
-597.308777,1293.916016,127.025215,-600.320496,1154.592041,152.543243,-596.312683,1015.15509,164.639359,-581.476868,875.075256,154.776657,-576.809875,751.679871,162.340698,-584.073303,617.589966,163.602127,-572.767151,420.941071,180.133575
-597.303711,1293.912842,127.023232,-600.314758,1154.594238,152.540207,-596.310852,1015.150085,164.630539,-581.468994,875.072754,154.770004,-576.806458,751.672852,162.340118,-584.067017,617.583069,163.598328,-572.775513,420.92157,180.129593
-597.309143,1293.912964,127.024742,-600.323181,1154.592529,152.544312,-596.312561,1015.151733,164.634827,-581.476746,875.073608,154.776489,-576.809998,751.672974,162.339905,-584.068726,617.585205,163.603119,-572.781982,420.922302,180.132492
-597.288208,1293.919922,127.013832,-600.319641,1154.592896,152.540817,-596.313843,1015.158875,164.631882,-581.475708,875.079407,154.772354,-576.814819,751.679138,162.339432,-584.066162,617.58551,163.60379,-572.768127,420.936951,180.142029
-597.309265,1293.91626,127.020004,-600.323303,1154.594849,152.539658,-596.292297,1015.160889,164.600845,-581.47052,875.074951,154.773132,-576.807617,751.675293,162.337128,-584.060486,617.587769,163.601334,-572.770691,420.933807,180.141815
-597.312378,1293.914917,127.02301,-600.322998,1154.593018,152.539505,-596.306641,1015.157349,164.62825,-581.474548,875.0755,154.780624,-576.802979,751.67688,162.339127,-584.063904,617.586548,163.605667,-572.77179,420.939301,180.127548
-597.311401,1293.917114,127.026733,-600.315186,1154.59314,152.541092,-596.293579,1015.162598,164.605072,-581.480835,875.078796,154.7742,-576.81134,751.67981,162.339035,-584.065796,617.585999,163.608551,-572.776428,420.928619,180.134506
-597.307312,1293.915649,127.024475,-600.324219,1154.595703,152.542633,-596.302368,1015.155884,164.624817,-581.475098,875.074402,154.772049,-576.807312,751.680664,162.334335,-584.066345,617.591736,163.596848,-572.775818,420.926758,180.128662
-597.323486,1293.884521,127.061859,-600.328918,1154.59082,152.542343,-596.317261,1015.152222,164.634613,-581.479187,875.069824,154.777985,-576.814758,751.678589,162.336166,-584.067932,617.581909,163.602005,-572.759827,420.938568,180.139786
-597.308777,1293.914673,127.032501,-600.319031,1154.593506,152.544586,-596.321045,1015.157104,164.636963,-581.47821,875.075195,154.777069,-576.814697,751.678772,162.338135,-584.064453,617.585022,163.602509,-572.762634,420.943542,180.139206
-597.306824,1293.91333,127.025429,-600.324707,1154.59436,152.542053,-596.316772,1015.153992,164.634323,-581.473816,875.069702,154.775208,-576.809143,751.672546,162.334763,-584.067017,617.575317,163.59935,-572.774048,420.927277,180.125732
-597.317139,1293.883423,127.057404,-600.321106,1154.590942,152.542084,-596.312683,1015.157471,164.637238,-581.475098,875.075745,154.777161,-576.815369,751.675049,162.33931,-584.069824,617.581482,163.600739,-572.771057,420.923676,180.121017
-597.291138,1293.915894,127.015457,-600.319336,1154.593872,152.542587,-596.316345,1015.157593,164.634918,-581.47522,875.075317,154.774979,-576.810303,751.674744,162.334824,-584.062195,617.582703,163.600967,-572.774902,420.935059,180.126221
-597.30603,1293.914307,127.030624,-600.322021,1154.594849,152.546829,-596.313293,1015.158875,164.636307,-581.473633,875.071716,154.780319,-576.81134,751.673035,162.338882,-584.061462,617.580139,163.605698,-572.779358,420.930786,180.132935
-597.304932,1293.91333,127.03109,-600.323181,1154.592651,152.541946,-596.313049,1015.156006,164.636108,-581.477234,875.074951,154.777313,-576.817383,751.677307,162.341537,-584.060547,617.581848,163.610626,-572.775146,420.937561,180.145493
-597.281555,1293.9198,127.015846,-600.322449,1154.597046,152.539139,-596.30835,1015.156738,164.632156,-581.474182,875.074402,154.772919,-576.811707,751.675293,162.332489,-584.063843,617.584839,163.606964,-572.777039,420.930908,180.133835
-597.304688,1293.912842,127.024147,-600.325745,1154.595703,152.536133,-596.310486,1015.153503,164.628265,-581.474915,875.071594,154.772766,-576.814575,751.673889,162.335846,-584.065247,617.581787,163.610992,-572.773682,420.923492,180.126633
-597.278748,1293.925903,126.98069,-600.325012,1154.594238,152.536453,-596.289307,1015.156494,164.599091,-581.473328,875.071655,154.7724,-576.815369,751.672791,162.342453,-584.06543,617.578735,163.611099,-572.770996,420.933594,180.143982
-597.279602,1293.929932,126.979439,-600.322998,1154.594482,152.538696,-596.303223,1015.155701,164.626129,-581.477478,875.070557,154.773514,-576.817322,751.674255,162.338593,-584.062195,617.578735,163.606873,-572.768494,420.944733,180.139313
-597.289124,1293.921143,127.008408,-600.32019,1154.596191,152.540558,-596.312317,1015.151978,164.629028,-581.475769,875.071899,154.76857,-576.818359,751.672302,162.342072,-584.061951,617.577881,163.603989,-572.755188,420.944183,180.149765
-597.310669,1293.913818,127.023804,-600.322754,1154.596924,152.542587,-596.320251,1015.156128,164.636307,-581.48053,875.074341,154.772339,-576.816284,751.67627,162.33728,-584.060181,617.579895,163.606613,-572.761658,420.943146,180.148422
-597.292603,1293.919434,127.01741,-600.31897,1154.596802,152.542786,-596.317078,1015.157959,164.628586,-581.477722,875.07843,154.779266,-576.813782,751.677856,162.339615,-584.056946,617.582458,163.603485,-572.766296,420.942413,180.13002
-597.307739,1293.91394,127.025742,-600.324097,1154.595093,152.545609,-596.291687,1015.154846,164.606155,-581.471619,875.068848,154.779846,-576.809204,751.670044,162.344009,-584.059204,617.579163,163.601654,-572.771179,420.922668,180.126221
-597.306885,1293.917358,127.029167,-600.319702,1154.59375,152.545761,-596.303589,1015.158325,164.628952,-581.480957,875.080017,154.774811,-576.81604,751.682068,162.336044,-584.064209,617.585083,163.601913,-572.780029,420.92868,180.11647
-597.290161,1293.916382,127.017723,-600.315308,1154.59436,152.540649,-596.305054,1015.153381,164.632538,-581.476074,875.075928,154.775055,-576.807495,751.673096,162.34108,-584.062012,617.580505,163.600388,-572.780396,420.928772,180.130127
-597.282288,1293.927002,126.982658,-600.322266,1154.594604,152.541534,-596.313293,1015.15448,164.637115,-581.474976,875.070251,154.773132,-576.805054,751.674072,162.341766,-584.06543,617.581909,163.602554,-572.800171,420.913879,180.134186
-597.286377,1293.922852,127.013329,-600.321411,1154.595825,152.538223,-596.314819,1015.162964,164.635391,-581.48053,875.080688,154.773087,-576.815063,751.681396,162.338852,-584.066101,617.588684,163.606857,-572.786377,420.94165,180.137741
-597.259338,1293.928711,126.96682,-600.315063,1154.593994,152.538177,-596.311279,1015.150452,164.634979,-581.472656,875.066467,154.773361,-576.806763,751.673401,162.335861,-584.061951,617.573975,163.604355,-572.782104,420.923523,180.130341
-597.279602,1293.929688,126.978218,-600.320618,1154.594482,152.539734,-596.313049,1015.156128,164.630829,-581.477783,875.074463,154.772415,-576.81427,751.676941,162.33638,-584.065918,617.577759,163.60939,-572.778198,420.927734,180.137955
-597.307617,1293.918579,127.024277,-600.312073,1154.593506,152.539719,-596.312561,1015.156006,164.630722,-581.480347,875.077576,154.773529,-576.814636,751.678223,162.340958,-584.061584,617.582581,163.608536,-572.777527,420.927826,180.139984
-597.307007,1293.908936,127.022903,-600.324341,1154.593384,152.542358,-596.309082,1015.1521,164.626419,-581.476746,875.06842,154.771545,-576.80957,751.669983,162.336594,-584.064941,617.579407,163.610352,-572.780884,420.931763,180.128525
-597.293457,1293.922852,127.010048,-600.320862,1154.595459,152.540802,-596.314758,1015.160828,164.628983,-581.480774,875.080078,154.772659,-576.814697,751.681702,162.345123,-584.059082,617.587097,163.608032,-572.763611,420.956848,180.145462
-597.314026,1293.916504,127.025513,-600.328613,1154.591919,152.545593,-596.319824,1015.157837,164.637833,-581.48175,875.075867,154.772766,-576.814331,751.67865,162.338226,-584.058838,617.583923,163.607483,-572.755615,420.950592,180.14534
-597.306396,1293.91394,127.020988,-600.323608,1154.592285,152.54126,-596.314758,1015.156494,164.63266,-581.472839,875.07196,154.769699,-576.808533,751.675964,162.330856,-584.054321,617.577026,163.600723,-572.774353,420.939545,180.128784
-597.318054,1293.88623,127.061501,-600.323792,1154.592407,152.543457,-596.317261,1015.157715,164.64389,-581.484985,875.078491,154.779083,-576.809265,751.669006,162.347626,-584.070374,617.585876,163.604691,-572.783325,420.940277,180.126602
-597.309265,1293.911377,127.025467,-600.326904,1154.595581,152.543152,-596.313721,1015.159973,164.639633,-581.473267,875.075195,154.774765,-576.809143,751.673706,162.339294,-584.061584,617.585388,163.601196,-572.789001,420.937225,180.126892
-597.262817,1293.930786,126.973244,-600.325317,1154.594482,152.542099,-596.309509,1015.15509,164.636383,-581.472351,875.074646,154.773468,-576.814941,751.676697,162.340912,-584.057495,617.578979,163.605087,-572.794312,420.934143,180.125168
-597.304016,1293.917358,127.030029,-600.32312,1154.592041,152.542175,-596.313232,1015.161377,164.638428,-581.479309,875.078369,154.777206,-576.812317,751.676453,162.337631,-584.06781,617.584595,163.605057,-572.788208,420.941986,180.130981
-597.301636,1293.910156,127.025978,-600.316956,1154.587524,152.541962,-596.310669,1015.153076,164.638687,-581.468323,875.069336,154.771866,-576.813904,751.671448,162.33934,-584.061768,617.576782,163.601105,-572.774414,420.936798,180.132278
-597.288574,1293.919067,127.014725,-600.315979,1154.591553,152.543976,-596.291443,1015.164124,164.605774,-581.477661,875.079224,154.779221,-576.819336,751.679504,162.335953,-584.062683,617.587219,163.608032,-572.77771,420.939758,180.130951
-597.304382,1293.913452,127.021912,-600.323181,1154.590454,152.537613,-596.305725,1015.151978,164.625381,-581.474548,875.074524,154.77536,-576.814636,751.674194,162.338745,-584.059021,617.581848,163.607376,-572.77124,420.941162,180.139053
-597.307373,1293.911743,127.020332,-600.323669,1154.590698,152.540558,-596.310425,1015.157959,164.629593,-581.474976,875.076721,154.771713,-576.812012,751.672852,162.338821,-584.0625,617.580078,163.611557,-572.780334,420.941803,180.139359
-597.285828,1293.927734,126.98056,-600.3349,1154.591431,152.541794,-596.313293,1015.156372,164.628082,-581.480225,875.076965,154.7715,-576.811951,751.677063,162.339523,-584.060547,617.581848,163.604919,-572.766602,420.934143,180.126419
-597.307739,1293.915771,127.024399,-600.322937,1154.590332,152.539978,-596.315918,1015.153503,164.62941,-581.473999,875.073792,154.770233,-576.811523,751.673828,162.342087,-584.057068,617.579346,163.611252,-572.776489,420.925507,180.141495
-597.309387,1293.914673,127.025368,-600.326782,1154.591919,152.546143,-596.312683,1015.158081,164.633575,-581.475098,875.0755,154.772202,-576.811951,751.677612,162.335114,-584.057007,617.586487,163.60553,-572.778259,420.936218,180.128296
-597.314453,1293.91272,127.026421,-600.325684,1154.590698,152.545517,-596.315979,1015.154236,164.636978,-581.480103,875.076294,154.776154,-576.817322,751.674622,162.334366,-584.060059,617.580444,163.604233,-572.761047,420.942657,180.136795
-597.313477,1293.911499,127.028259,-600.323975,1154.589844,152.55043,-596.317627,1015.154846,164.636673,-581.479187,875.075439,154.781113,-576.812439,751.676453,162.337738,-584.056335,617.579468,163.602066,-572.763733,420.948273,180.136642
-597.312012,1293.914795,127.026123,-600.326538,1154.587891,152.54686,-596.312988,1015.157471,164.634338,-581.481689,875.076355,154.773605,-576.815979,751.676941,162.340164,-584.060608,617.583374,163.605377,-572.768127,420.945465,180.135666
-597.308716,1293.914062,127.026054,-600.325806,1154.588257,152.544983,-596.316772,1015.159241,164.636215,-581.4776,875.075867,154.771652,-576.819214,751.673462,162.340027,-584.05896,617.584656,163.602982,-572.761475,420.94223,180.135452
-597.307251,1293.913452,127.02356,-600.326904,1154.588745,152.546921,-596.312012,1015.156128,164.636856,-581.477417,875.075623,154.771835,-576.814941,751.671936,162.336609,-584.06134,617.581604,163.610168,-572.772644,420.939758,180.137466
-597.306335,1293.91626,127.024963,-600.323669,1154.590576,152.545578,-596.308838,1015.157227,164.63327,-581.472229,875.077393,154.772385,-576.811768,751.672791,162.342514,-584.056213,617.586243,163.610123,-572.773926,420.935852,180.134811
