-699.637146,160.026123,-493.635223
-699.642151,160.029129,-493.613495
-699.633484,160.024277,-493.61145
-699.659058,160.02861,-493.621582
-699.639221,159.96463,-493.5737
-699.561401,159.943329,-493.579346
-699.608398,160.015549,-493.608246
-699.670166,160.04332,-493.626282
-699.67627,160.05275,-493.63858
-699.871948,160.08815,-493.779358
-699.853271,160.077499,-493.783844
-699.859375,160.078201,-493.797943
-699.743103,160.095642,-493.737976
-699.599365,160.072037,-493.661926
-699.666077,160.082199,-493.667023
-699.557312,159.923111,-493.548798
-699.539429,159.91217,-493.535431
-699.664856,159.994415,-493.595795
-699.562744,159.924576,-493.539795
-699.591858,159.968964,-493.583435
-699.69281,160.061615,-493.656555
-699.836365,160.014648,-493.727478
-699.813232,160.017822,-493.742218
-699.71405,160.08345,-493.739685
-699.448364,159.99939,-493.601868
-699.443787,160.027435,-493.632721
-699.632019,160.100723,-493.687256
-699.638062,160.061371,-493.669678
-699.721741,160.075775,-493.660065
-699.877869,160.101318,-493.785858
-699.754272,160.086411,-493.739929
-699.658264,160.114288,-493.699249
-699.647461,160.102264,-493.686127
-699.853516,160.07431,-493.776154
-699.853394,160.077026,-493.787781
-699.854614,160.071564,-493.789001
-699.861145,160.077972,-493.783081
-699.746826,160.070694,-493.723694
-699.66925,160.071793,-493.664856
-699.638977,160.033905,-493.626526
-699.700623,160.046555,-493.648834
-699.670166,160.027603,-493.643311
-699.581421,159.93924,-493.548767
-699.550476,159.944427,-493.570557
-699.688232,160.042557,-493.642548
-699.56781,159.941284,-493.569397
-699.831848,160.022751,-493.733612
-699.738159,160.073395,-493.741547
-699.859131,160.08519,-493.798798
-699.759277,160.102615,-493.756989
-699.575928,160.093109,-493.669525
-699.569336,160.010147,-493.608246
-699.584656,159.986969,-493.620087
-699.626038,160.015091,-493.617767
-699.693237,160.04538,-493.634094
-699.882629,160.092712,-493.786133
-699.862305,160.081223,-493.790985
-699.735474,160.09938,-493.74707
-699.578491,160.093002,-493.687866
-699.456909,159.982117,-493.587524
-699.484558,159.982727,-493.609741
-699.626831,160.031464,-493.638458
-699.733398,160.069244,-493.661682
-699.730713,160.065979,-493.667572
-699.6026,159.944656,-493.554993
-699.829956,160.015549,-493.725616
-699.734192,160.059952,-493.733002
-699.622437,160.110703,-493.694244
-699.674744,160.125656,-493.698761
-699.632263,160.05307,-493.658051
-699.664734,160.031265,-493.633423
-699.86853,160.074768,-493.772522
-699.858582,160.071884,-493.78299
-699.66217,159.994202,-493.659576
-699.444153,160.016083,-493.638641
-699.6073,160.10347,-493.689514
-699.65686,160.089355,-493.692047
-699.725647,160.084,-493.682098
-699.727783,160.050949,-493.654633
-699.726013,160.043915,-493.639038
-699.715271,160.05101,-493.646423
-699.706787,160.055634,-493.655212
-699.586548,159.952988,-493.569275
-699.653198,159.992599,-493.603363
-699.858154,160.07399,-493.773895
-699.763672,160.100876,-493.756744
-699.859741,160.084091,-493.789917
-699.742859,160.105576,-493.753632
-699.816833,159.987305,-493.715729
-699.68219,160.029892,-493.71109
-699.819153,159.981308,-493.713989
-699.703796,160.041321,-493.723022
-699.653137,160.116989,-493.701141
-699.679932,160.124451,-493.704437
-699.867859,160.084671,-493.790527
-699.752258,160.101837,-493.756073
-699.639221,160.129517,-493.710327
-699.429443,160.003311,-493.6091
-699.559265,160.052658,-493.652924
-699.676392,160.082962,-493.68161
-699.691589,160.051727,-493.654236
-699.704468,160.047623,-493.63623
-699.880676,160.088028,-493.774048
-699.752747,160.074905,-493.73761
-699.661255,160.107361,-493.700531
-699.655273,160.101471,-493.694397
-699.827698,159.988861,-493.710083
-699.68335,160.028214,-493.713318
-699.836853,160.058838,-493.781708
-699.677673,160.010513,-493.681824
-699.56073,160.069473,-493.669403
-699.55304,160.087479,-493.685059
-699.605347,160.083252,-493.679108
-699.669739,160.061569,-493.66449
-699.721436,160.05394,-493.652832
-699.876953,160.082169,-493.772675
-699.756653,160.083237,-493.745605
-699.860901,160.070282,-493.784271
-699.746521,160.095139,-493.749939
-699.652588,160.123077,-493.707977
-699.582031,160.084305,-493.668976
-699.595825,160.047775,-493.631958
-699.638794,160.024445,-493.618652
-699.661316,160.014252,-493.595093
-699.704895,160.044647,-493.62912
-699.718384,160.055115,-493.657867
-699.558777,159.927292,-493.55661
-699.630371,159.940674,-493.564545
-699.575256,159.953735,-493.589264
-699.718506,160.058243,-493.65802
-699.710205,160.058105,-493.655792
-699.723572,160.067734,-493.666809
-699.723511,160.061829,-493.659393
-699.71228,160.060516,-493.661438
-699.64093,160.025024,-493.627197
-699.693237,160.048386,-493.641113
-699.650574,160.029236,-493.628265
-699.708496,160.057175,-493.64917
-699.7146,160.056015,-493.653473
-699.647949,160.033127,-493.634003
-699.712036,160.05629,-493.649658
-699.877808,160.077728,-493.77298
-699.752686,160.090759,-493.751617
-699.653687,160.122742,-493.709839
-699.637573,160.113647,-493.694366
-699.675842,160.091461,-493.688507
-699.664917,160.044449,-493.65097
-699.652527,160.017761,-493.610718
-699.70697,160.05043,-493.638947
-699.664185,159.961838,-493.578827
-699.603577,159.962311,-493.58548
-699.618835,160.020035,-493.612579
-699.72168,160.065948,-493.659882
-699.739441,160.07428,-493.668884
-699.721802,160.070435,-493.669037
-699.870605,160.072006,-493.777283
-699.750977,160.092133,-493.750671
-699.848389,160.070068,-493.78418
-699.737,160.092484,-493.74646
-699.449219,160.009476,-493.610535
-699.4328,160.022949,-493.64386
-699.566284,160.090698,-493.678253
-699.694336,160.10437,-493.697479
-699.729004,160.081085,-493.677002
-699.678894,160.032593,-493.619171
-699.878662,160.08165,-493.776581
-699.708374,159.993423,-493.677094
-699.558594,159.977112,-493.604462
-699.543274,160.005951,-493.630096
-699.615845,159.985886,-493.597687
-699.674438,160.005386,-493.624268
-699.682861,160.026581,-493.638214
-699.728516,160.069183,-493.656219
-699.723389,160.066132,-493.664978
-699.8703,160.087173,-493.776611
-699.854004,160.072357,-493.778107
-699.728577,160.094818,-493.74231
-699.574951,160.096313,-493.690674
-699.816833,159.980957,-493.69928
-700.010315,159.888657,-493.706177
-699.760925,159.976761,-493.733978
-699.654602,159.99025,-493.668518
-699.806946,160.013519,-493.728088
-699.744507,160.100601,-493.761108
-699.614807,160.122818,-493.705902
-699.859314,160.088196,-493.790161
-699.74408,160.105469,-493.767609
-699.844299,160.06369,-493.783234
-699.734863,160.100372,-493.751495
-699.638367,160.119049,-493.700439
-699.845642,160.062668,-493.782135
-699.851807,160.065842,-493.78537
-699.852234,160.075317,-493.785706
-699.731445,160.075623,-493.724731
-699.612549,160.066269,-493.646942
-699.679443,160.059769,-493.650146
-699.57428,159.915543,-493.549194
-699.827454,160.01149,-493.724945
-699.850708,160.052933,-493.773865
-699.737183,160.103165,-493.741089
-699.664856,160.115829,-493.703491
-699.846924,160.067017,-493.778046
-699.723633,160.086441,-493.756348
-699.620056,160.123978,-493.708191
-699.832825,160.063812,-493.775604
-699.722351,160.097244,-493.760254
-699.502319,160.129837,-493.705017
-699.506409,160.061783,-493.640472
-699.780945,159.996399,-493.731049
-699.837524,160.053772,-493.778534
-699.751038,160.119965,-493.744293
-699.574463,160.107071,-493.656189
-699.57251,160.070999,-493.631195
-699.674072,160.065765,-493.650879
-699.858215,160.072205,-493.766876
-699.744812,160.090424,-493.743683
-699.537231,160.104477,-493.678558
-699.549316,160.111511,-493.681519
-699.542419,160.08905,-493.677124
-699.586426,160.05748,-493.64328
-699.640381,160.030121,-493.610992
-699.87793,160.086929,-493.769867
-699.840576,159.986923,-493.712402
-699.815857,160.006561,-493.731232
-699.851868,160.060547,-493.771454
-699.67572,160.003677,-493.658966
-699.492737,160.004349,-493.583832
-699.557617,160.038696,-493.597382
-699.629272,160.043564,-493.619629
-699.675171,160.042023,-493.627563
-699.680664,160.03389,-493.624573
-699.661926,160.026505,-493.623505
-699.636719,160.028442,-493.609161
-699.640076,160.026443,-493.604736
-699.878418,160.076981,-493.775208
-699.862427,160.073761,-493.784912
-699.864014,160.073471,-493.789276
-699.860168,160.073792,-493.786224
-699.733582,160.074371,-493.728333
-699.616089,160.064301,-493.6521
-699.857971,160.071243,-493.772217
-699.740356,160.082779,-493.751587
-699.650269,160.126236,-493.702118
-699.6427,160.115219,-493.687561
-699.682556,160.093262,-493.677277
-699.712585,160.061752,-493.661133
-699.652588,160.018738,-493.61554
-699.707581,160.040131,-493.633331
-699.712097,160.053574,-493.654388
-699.861267,160.074066,-493.775269
-699.73175,160.082336,-493.7435
-699.521362,160.094589,-493.683167
-699.492432,160.097595,-493.672272
-699.834167,160.057419,-493.778442
-699.65918,160.002625,-493.685822
-699.516113,160.081024,-493.679688
-699.51239,160.129395,-493.716339
-699.518677,160.146545,-493.723541
-699.506714,160.139099,-493.725555
-699.491516,160.024948,-493.631042
-699.547485,160.008301,-493.637299
-699.602844,160.006531,-493.620911
-699.685913,160.026306,-493.628418
-699.692322,160.040146,-493.636261
-699.651917,160.019653,-493.615021
-699.652039,160.021362,-493.617645
-699.618164,160.015472,-493.613129
-699.63623,159.962967,-493.562866
-699.553406,159.931076,-493.56427
-699.605164,160.012421,-493.59845
-699.708313,160.067459,-493.648834
-699.729858,160.071503,-493.668823
-699.721375,160.073715,-493.667358
-699.708557,160.055771,-493.658356
-699.702332,160.059341,-493.66217
-699.860474,160.080765,-493.787598
-699.73468,160.085617,-493.746124
-699.528137,160.106232,-493.687347
-699.500183,160.10582,-493.674927
-699.565247,160.116272,-493.693604
-699.556335,160.081985,-493.677795
-699.59375,160.051498,-493.634521
-699.636536,160.020386,-493.604889
-699.66095,160.00882,-493.597931
-699.669434,160.025284,-493.613556
-699.633545,160.015289,-493.616821
-699.632874,160.020691,-493.614075
-699.635803,160.024338,-493.616608
-699.630554,160.017792,-493.612915
-699.70343,160.055832,-493.649689
-699.634644,160.022644,-493.630035
-699.632874,160.023041,-493.61087
-699.866943,160.077301,-493.76236
-699.747559,160.08313,-493.737579
-699.55249,160.082748,-493.665802
-699.528809,160.088348,-493.6474
-699.545776,160.061096,-493.640472
-699.612793,160.045929,-493.638214
-699.622803,160.017868,-493.612488
-699.632263,160.009705,-493.598419
-699.57605,159.906174,-493.497437
-699.543152,159.94577,-493.542786
-699.587097,160.006546,-493.592285
-699.642761,160.04657,-493.606812
-699.638855,160.048492,-493.610535
-699.555664,159.932739,-493.511383
-699.543518,159.950821,-493.543793
-699.61792,160.011871,-493.595245
-699.878113,160.088837,-493.777527
-699.879578,160.092789,-493.792603
-699.66864,160.011124,-493.669464
-699.573486,160.039307,-493.644135
-699.559814,160.060974,-493.663971
-699.62085,160.071121,-493.664429
-699.659851,160.0439,-493.628815
-699.706787,160.049942,-493.642181
-699.674622,160.027588,-493.632904
-699.659729,159.965424,-493.564545
-699.575317,159.943924,-493.572052
-699.863159,160.065018,-493.760834
-699.716614,160.020782,-493.67926
-699.809326,160.012344,-493.730865
-699.720642,160.077225,-493.746948
-699.664612,160.133759,-493.707275
-699.659668,160.12207,-493.708221
-699.859436,160.073196,-493.782104
-699.817444,159.98053,-493.715332
-699.657471,160.024658,-493.69873
-699.623413,160.09874,-493.678253
-699.677856,160.11322,-493.684509
-699.650696,160.062195,-493.648193
-699.877014,160.079773,-493.772247
-699.753357,160.076065,-493.736816
-699.663086,160.105392,-493.695679
-699.590759,160.070435,-493.663544
-699.58905,160.037247,-493.63736
-699.681152,160.047073,-493.638519
-699.63269,160.013962,-493.617188
-699.617432,160.018768,-493.599548
-699.604187,160.016586,-493.59082
-699.617737,160.023697,-493.598572
-699.623047,160.015121,-493.61557
-699.654907,159.963989,-493.578461
-699.671692,159.992188,-493.612213
-699.713562,160.05101,-493.655487
-699.732605,160.084641,-493.673492
-699.730469,160.081802,-493.678314
-699.71344,160.067291,-493.661957
-699.629944,160.023804,-493.629059
-699.650024,160.027252,-493.632263
-699.861572,160.070145,-493.771179
-699.748962,160.089294,-493.742096
-699.547241,160.091476,-493.681061
-699.433533,159.991943,-493.583557
-699.578552,160.043976,-493.633209
-699.611572,160.04213,-493.650391
-699.664978,160.045105,-493.622986
-699.715942,160.066391,-493.646973
-699.670715,160.034576,-493.631317
-699.649048,160.024902,-493.615814
-699.690186,160.048279,-493.647003
-699.661987,160.03688,-493.645355
-699.651428,160.036194,-493.634827
-699.627563,160.035522,-493.620453
-699.621521,160.029938,-493.612061
-699.625244,160.021606,-493.600281
-699.63385,160.028595,-493.607178
-699.636536,160.027039,-493.609528
-699.637695,160.028473,-493.605927
-699.635681,160.028854,-493.616241
-699.575745,159.917892,-493.528595
-699.575989,159.947678,-493.571167
-699.690491,160.047852,-493.644165
-699.570312,159.951843,-493.560272
-699.591614,159.965576,-493.589752
-699.616089,160.020508,-493.612183
-699.669556,160.03569,-493.621185
-699.655457,160.036926,-493.619049
-699.643982,160.031693,-493.609619
-699.573853,159.913513,-493.525146
-699.549255,159.941269,-493.557892
-699.616272,160.013367,-493.600281
-699.71875,160.073334,-493.65799
-699.738892,160.078079,-493.674591
-699.725647,160.067062,-493.672455
-699.862061,160.066864,-493.776947
-699.738647,160.07309,-493.750336
-699.575073,160.098663,-493.702118
-699.512512,160.084305,-493.66745
-699.63031,160.103302,-493.685791
-699.603577,160.045074,-493.649902
-699.627075,160.021347,-493.60849
-699.631958,160.015808,-493.597992
-699.628174,160.01651,-493.598145
-699.631531,160.021286,-493.61322
-699.626648,160.019974,-493.615112
-699.621216,160.021332,-493.613251
-699.619812,159.969284,-493.572021
-699.595703,159.963425,-493.59314
-699.637268,160.020096,-493.635742
-699.673096,160.052155,-493.643524
-699.56311,159.934845,-493.542084
-699.568604,159.950851,-493.566681
-699.534058,159.916885,-493.521393
-699.578674,159.966919,-493.578033
-699.64624,160.036346,-493.625397
-699.677612,160.053101,-493.631256
-699.675903,160.04306,-493.626709
-699.575684,159.921982,-493.520477
-699.653198,159.983429,-493.599335
-699.632019,160.011993,-493.625061
-699.671265,160.048248,-493.633514
-699.672607,160.055481,-493.637878
-699.649841,160.040421,-493.639984
-699.541321,159.921326,-493.528992
-699.5,159.895065,-493.503815
-699.541992,159.955673,-493.552887
-699.634338,160.026825,-493.601166
-699.69043,160.059647,-493.623474
-699.668884,160.047974,-493.621307
-699.57135,159.923279,-493.522949
-699.574219,159.942093,-493.569519
-699.605164,160.003601,-493.608124
-699.679382,160.043854,-493.640381
-699.670959,160.038757,-493.638397
-699.664246,160.034668,-493.63678
-699.664795,160.038544,-493.631775
-699.634033,160.023056,-493.625305
-699.644043,160.031036,-493.620667
-699.631592,160.019745,-493.60733
-699.575928,159.936905,-493.543488
-699.520203,159.903763,-493.52533
-699.585754,159.959244,-493.573364
-699.676758,160.040741,-493.63147
-699.715088,160.063324,-493.654114
-699.726807,160.079758,-493.663361
-699.680298,160.045349,-493.648285
-699.704224,160.055206,-493.651215
-699.649536,160.031876,-493.633545
-699.635986,160.033432,-493.625793
-699.686523,160.062134,-493.640259
-699.857727,160.078934,-493.773499
-699.739441,160.094345,-493.743256
-699.854431,160.073181,-493.777985
-699.860107,160.066376,-493.787903
-699.872742,160.075104,-493.785828
-699.871216,160.076111,-493.784302
-699.871521,160.076462,-493.79245
-699.871521,160.076874,-493.790314
-699.864624,160.072952,-493.789703
-699.856018,160.074295,-493.790344
-699.852722,160.072922,-493.788879
-699.726135,160.073715,-493.728455
-699.608704,160.056915,-493.647614
-699.612305,160.039581,-493.631805
-699.642395,160.022888,-493.621368
-699.662781,160.018982,-493.621399
-699.663086,160.022156,-493.624512
-699.876648,160.072388,-493.774261
-699.830933,159.98497,-493.717194
-699.662537,160.010803,-493.69873
-699.851074,160.052719,-493.782745
-699.867126,160.07663,-493.800903
-699.878906,160.083786,-493.804901
-699.86499,160.080994,-493.798004
-699.86084,160.072327,-493.786224
-699.736877,160.066528,-493.724915
-699.862366,160.067108,-493.77475
-699.864807,160.067596,-493.781738
-699.826233,159.983032,-493.714722
-699.822144,159.944595,-493.707489
-699.82428,159.95253,-493.709595
-699.828491,159.950333,-493.709198
-699.713989,160.031937,-493.695801
-699.870056,160.083237,-493.795502
-699.875366,160.095963,-493.806641
-699.753052,160.114761,-493.761292
-699.653259,160.107498,-493.696198
-699.655151,160.082275,-493.666382
-699.640381,160.032043,-493.641418
-699.707397,160.04689,-493.644257
-699.717102,160.053421,-493.641998
-699.662598,160.030685,-493.634796
-699.710022,160.051529,-493.651703
-699.704712,160.048401,-493.657776
-699.865417,160.067551,-493.780762
-699.816345,159.979889,-493.720276
-699.657898,160.024658,-493.708435
-699.538818,160.008942,-493.626709
-699.799805,160.009781,-493.741608
-699.841125,160.06485,-493.793243
-699.747742,160.123535,-493.762604
-699.643372,160.128006,-493.706421
-699.559875,160.131592,-493.661499
-699.630371,160.096954,-493.67514
-699.618103,160.04364,-493.649048
-699.619263,160.018539,-493.616547
-699.692688,160.043777,-493.641541
-699.569214,159.919022,-493.546448
-699.658386,159.981445,-493.598572
-699.702087,160.046967,-493.65271
-699.723022,160.075699,-493.671326
-699.669922,160.051926,-493.646729
-699.650269,160.035553,-493.620911
-699.869324,160.075638,-493.774445
-699.853516,160.068665,-493.775391
-699.715942,160.094757,-493.737183
-699.845642,160.073486,-493.781158
-699.73407,160.089142,-493.749115
-699.587097,160.110107,-493.693146
-699.528076,160.084625,-493.657715
-699.658569,160.088318,-493.676605
-699.677795,160.049377,-493.655426
-699.602295,159.936203,-493.552856
-699.840332,160.013123,-493.741516
-699.755859,160.084335,-493.737946
-699.610535,160.115112,-493.691437
-699.856689,160.079056,-493.790649
-699.674438,160.014999,-493.693237
-699.789673,159.995926,-493.72287
-699.830017,160.054474,-493.765778
-699.745361,160.099915,-493.738342
-699.604492,160.012344,-493.594482
-699.54718,159.966537,-493.576935
-699.683716,160.03656,-493.630371
-699.68042,159.973785,-493.586792
-699.689148,159.993118,-493.60968
-699.676514,160.02858,-493.628479
-699.886719,160.085785,-493.783661
-699.769714,160.107742,-493.758423
-699.566589,160.103714,-493.674194
-699.840271,160.064224,-493.775055
-699.715759,160.103256,-493.752289
-699.558655,160.135025,-493.70401
-699.456116,160.133163,-493.705231
-699.531372,160.143036,-493.716553
-699.533569,160.053162,-493.644012
-699.593201,160.045258,-493.65332
-699.533691,159.937881,-493.554169
-699.688477,159.986206,-493.592651
-699.61792,159.930222,-493.542816
-699.59845,159.961014,-493.558533
-699.867188,160.07872,-493.767975
-699.760742,160.104767,-493.756348
-699.619446,160.118561,-493.688965
-699.638794,160.111511,-493.68219
-699.61908,160.056305,-493.652893
-699.696167,160.052307,-493.643188
-699.648193,160.013962,-493.611481
-699.645935,160.02182,-493.598297
-699.657776,159.96701,-493.555634
-699.577332,159.922668,-493.554047
-699.670227,160.006516,-493.605896
-699.564392,159.950119,-493.554901
-699.668762,160.007782,-493.606781
-699.562195,159.936066,-493.54184
-699.592102,159.972534,-493.575165
-699.634277,160.024658,-493.609222
-699.587585,159.946716,-493.5271
-699.574341,159.954239,-493.562958
-699.617554,160.009491,-493.592163
-699.67926,160.040588,-493.62265
-699.690735,160.04657,-493.636475
-699.724243,160.062836,-493.649719
-699.565308,159.926788,-493.544189
-699.559021,159.936584,-493.556335
-699.694702,160.036087,-493.630402
-699.665039,160.040573,-493.634155
-699.679565,160.051376,-493.640839
-699.665771,160.044037,-493.629486
-699.659668,160.030106,-493.626587
-699.658997,160.037323,-493.625
-699.640381,160.026382,-493.616241
-699.661316,160.034653,-493.627319
-699.646423,160.028183,-493.614441
-699.575012,159.924698,-493.523163
-699.829895,160.015137,-493.725769
-699.757629,160.086578,-493.744049
-699.634888,160.121231,-493.692078
-699.610962,160.108109,-493.672791
-699.612732,160.070099,-493.642242
-699.627197,160.02977,-493.613922
-699.672668,160.01886,-493.608734
-699.638428,160.010925,-493.602112
-699.662659,160.02507,-493.61322
-699.658997,160.025864,-493.629578
-699.703613,160.05809,-493.645477
-699.663086,160.039185,-493.642822
-699.655823,160.04213,-493.635803
-699.562988,159.926697,-493.530853
-699.579041,159.952789,-493.568115
-699.645752,160.01947,-493.621002
-699.590332,159.94545,-493.530273
-699.580505,159.962036,-493.561768
-699.700989,160.044739,-493.636414
-699.571838,159.950729,-493.557343
-699.591919,159.96553,-493.580566
-699.69458,160.052536,-493.645782
-699.649658,159.983932,-493.591614
-699.828369,160.022903,-493.738434
-699.725891,160.081787,-493.743988
-699.669128,160.135742,-493.711945
-699.593872,160.113434,-493.694305
-699.59729,160.072922,-493.651184
-699.622253,160.034393,-493.617981
-699.641663,160.016525,-493.598785
-699.707031,160.041016,-493.625702
-699.720276,160.056442,-493.650146
-699.645508,160.035645,-493.628052
-699.566528,159.928665,-493.51889
-699.544678,159.948669,-493.551544
-699.632507,160.022705,-493.617676
-699.570129,159.936584,-493.54538
-699.585999,159.959442,-493.583313
-699.620117,160.014862,-493.615448
-699.711914,160.068604,-493.657349
-699.732056,160.071655,-493.667511
-699.654663,159.981705,-493.583557
-699.63324,159.940689,-493.572998
-699.667175,160.000198,-493.606781
-699.722778,160.073349,-493.647278
-699.745422,160.089157,-493.676056
-699.683655,160.056183,-493.643066
-699.715576,160.066498,-493.646454
-699.709412,160.055374,-493.655487
-699.708435,160.056747,-493.658905
-699.708191,160.060028,-493.658203
-699.707703,160.064713,-493.66272
-699.66748,160.041824,-493.648285
-699.709717,160.059448,-493.655365
-699.649048,159.967285,-493.576172
-699.591553,159.958145,-493.589355
-699.69696,160.045334,-493.637878
-699.728394,160.075729,-493.66391
-699.679932,160.056503,-493.642242
-699.876282,160.081558,-493.783936
-699.745117,160.083923,-493.747528
-699.505798,160.006119,-493.614258
-699.515503,160.025925,-493.640808
-699.55011,160.057495,-493.658051
-699.63501,160.063171,-493.646698
-699.666382,160.042786,-493.632324
-699.706787,160.048782,-493.641541
-699.678711,160.030167,-493.640747
-699.874207,160.073395,-493.769836
-699.75885,160.09166,-493.749054
-699.849609,160.076294,-493.790344
-699.737061,160.087051,-493.750793
-699.641052,160.120544,-493.693329
-699.579895,160.084641,-493.674072
-699.595154,160.039963,-493.635162
-699.612732,160.012329,-493.608673
-699.654236,160.013489,-493.617737
-699.843506,159.997421,-493.718903
-699.678467,160.011826,-493.699738
-699.579224,160.080643,-493.684021
-699.565491,160.026276,-493.609985
-699.576782,160.002747,-493.62439
-699.606506,160.017212,-493.62088
-699.702576,160.051346,-493.649139
-699.72168,160.06839,-493.657349
-699.715576,160.065292,-493.656219
-699.84436,159.993393,-493.718109
