0,0,0,0,0,0,0,0,0
0,5,0,2.5,4.665063509,0.334936491,5,5,0
0,10,0,5,9.330127019,0.669872981,10,10,0
0,15,0,7.5,13.99519053,1.004809472,15,15,0
0,20,0,10,18.66025404,1.339745962,20,20,0
0,25,0,12.5,23.32531755,1.674682453,25,25,0
0,30,0,15,27.99038106,2.009618943,30,30,0
0,35,0,17.5,32.65544457,2.344555434,35,35,0
0,40,0,20,37.32050808,2.679491924,40,40,0
0,45,0,22.5,41.98557159,3.014428415,45,45,0
0,50,0,25,46.65063509,3.349364905,50,50,0
