-570.028503,968.136536,98.814255,-551.362,823.561584,136.924011,-540.755859,679.67926,141.449112,-556.594177,535.911682,146.984711,-551.753723,401.113953,161.75499,-565.929199,262.002258,154.447037
-570.038513,968.137085,98.823074,-551.374084,823.570801,136.902588,-540.760315,679.679993,141.44339,-556.601257,535.912659,146.975739,-551.750977,401.113831,161.748947,-565.934937,262.004242,154.448685
-570.03418,968.128174,98.819176,-551.361023,823.553406,136.919235,-540.757874,679.67804,141.446304,-556.612427,535.909363,146.962936,-551.752563,401.1026,161.733932,-565.92688,262.000671,154.449356
-570.039612,968.132263,98.820335,-551.359375,823.559326,136.923996,-540.757812,679.681274,141.444855,-556.598877,535.917236,146.974579,-551.748108,401.098297,161.728592,-565.931946,262.000061,154.444092
-570.029114,968.13916,98.822357,-551.358643,823.561401,136.927277,-540.758423,679.680115,141.44487,-556.612854,535.917358,146.966019,-551.751404,401.098877,161.729507,-565.93335,262.007324,154.44751
-570.035889,968.12323,98.81945,-551.371033,823.558167,136.893631,-540.757324,679.678162,141.447662,-556.59613,535.910217,146.971649,-551.752136,401.09375,161.732101,-565.927979,261.998993,154.439346
-570.0224,968.141235,98.824821,-551.355164,823.566406,136.925217,-540.755066,679.681641,141.451843,-556.591736,535.921326,146.986588,-551.760742,401.100403,161.736908,-565.928467,262.006104,154.443497
-570.027588,968.133667,98.829224,-551.360352,823.563843,136.91922,-540.758179,679.676636,141.450851,-556.599976,535.908691,146.985397,-551.765991,401.104736,161.746933,-565.92627,262.004364,154.448608
-570.026978,968.129456,98.814453,-551.354553,823.555969,136.915207,-540.754089,679.68103,141.452469,-556.593445,535.911621,146.986069,-551.766418,401.102631,161.74234,-565.926819,262.001068,154.440689
-570.036133,968.133667,98.825951,-551.354187,823.557983,136.933319,-540.760559,679.683044,141.453217,-556.609497,535.918945,146.971802,-551.769592,401.104401,161.743103,-565.928772,262.001801,154.446136
-570.026428,968.133301,98.817856,-551.357361,823.556763,136.921509,-540.758118,679.679199,141.449799,-556.595337,535.912109,146.976807,-551.770203,401.104187,161.742569,-565.928589,261.999573,154.449524
-570.0271,968.1297,98.815002,-551.361023,823.55365,136.924072,-540.761597,679.678528,141.447861,-556.610596,535.912659,146.962189,-551.772888,401.10141,161.74147,-565.927917,261.998444,154.440582
-570.026611,968.136475,98.815964,-551.357483,823.559204,136.929581,-540.761902,679.680054,141.448441,-556.605164,535.919434,146.960953,-551.771118,401.106628,161.740829,-565.930481,262.00415,154.447189
-570.026917,968.131897,98.821594,-551.360229,823.554749,136.928238,-540.76062,679.680359,141.448074,-556.606201,535.918274,146.959625,-551.7677,401.107117,161.750641,-565.929504,262.006989,154.451004
-570.029114,968.127258,98.818146,-551.360046,823.552063,136.923279,-540.761108,679.679626,141.449554,-556.598572,535.907959,146.97348,-551.766602,401.100586,161.747101,-565.927917,261.996246,154.449142
-570.038452,968.133911,98.828339,-551.361389,823.568542,136.924072,-540.758484,679.682739,141.449463,-556.596619,535.917908,146.983078,-551.771057,401.110962,161.749741,-565.931091,262.009979,154.445267
-570.041016,968.131836,98.822655,-551.360107,823.556641,136.925522,-540.760803,679.679199,141.44838,-556.606506,535.914795,146.974762,-551.776123,401.106476,161.746674,-565.932434,262.001709,154.443527
-570.027161,968.133972,98.822113,-551.357483,823.559509,136.926666,-540.76001,679.680176,141.450836,-556.606445,535.919128,146.958649,-551.776184,401.102661,161.742859,-565.92865,262.002258,154.443649
-570.027039,968.138184,98.818474,-551.359802,823.563965,136.929001,-540.759705,679.683289,141.44873,-556.61377,535.920715,146.956619,-551.780518,401.103516,161.74794,-565.934204,262.002289,154.442764
-570.026794,968.131409,98.817581,-551.371399,823.561279,136.89801,-540.758667,679.678162,141.445511,-556.605042,535.916138,146.960251,-551.778992,401.098297,161.74823,-565.928894,262.002747,154.440445
-570.034546,968.125671,98.820633,-551.359314,823.559387,136.917358,-540.758423,679.677002,141.44516,-556.59729,535.90979,146.975098,-551.775818,401.103546,161.749802,-565.931091,262.00058,154.439331
-570.040344,968.136047,98.82122,-551.367859,823.567627,136.904205,-540.757324,679.682251,141.448624,-556.604187,535.910706,146.985138,-551.779602,401.107727,161.748001,-565.934265,262.003235,154.441086
-570.026733,968.130737,98.820465,-551.355469,823.555725,136.919266,-540.757446,679.678711,141.446869,-556.594482,535.90918,146.982407,-551.776001,401.103851,161.745819,-565.928223,262.000793,154.441544
-570.025269,968.132874,98.823204,-551.357117,823.55719,136.923935,-540.754639,679.679504,141.444672,-556.608582,535.91394,146.96962,-551.777588,401.099518,161.751068,-565.932373,262.000214,154.446304
-570.024841,968.135254,98.820404,-551.361267,823.56958,136.918213,-540.75415,679.683472,141.447174,-556.59491,535.920044,146.974548,-551.77594,401.105896,161.746506,-565.927673,262.008362,154.441833
-570.026123,968.131348,98.821404,-551.361084,823.555847,136.922546,-540.756531,679.679016,141.44429,-556.596375,535.905518,146.974289,-551.775269,401.104004,161.745514,-565.926147,262.002289,154.439606
-570.038513,968.132141,98.81646,-551.360901,823.563721,136.925659,-540.759705,679.679199,141.446899,-556.596008,535.912842,146.982864,-551.773865,401.105225,161.753891,-565.930786,262.000488,154.448349
-570.036377,968.129883,98.819328,-551.364319,823.559814,136.926971,-540.758667,679.684204,141.445557,-556.611328,535.91333,146.967545,-551.779907,401.107727,161.749969,-565.929565,262.003998,154.444687
-570.025452,968.130737,98.820892,-551.363098,823.560547,136.927689,-540.75946,679.678955,141.44548,-556.606934,535.91864,146.960419,-551.781433,401.104797,161.753677,-565.927368,262.002777,154.450958
-570.029358,968.128967,98.823708,-551.362183,823.562744,136.924637,-540.760498,679.684143,141.443878,-556.615295,535.916382,146.95694,-551.793396,401.125397,161.785416,-565.930481,261.998108,154.452026
-570.026367,968.133728,98.813393,-551.360107,823.560425,136.929153,-540.762207,679.67981,141.446045,-556.611206,535.908752,146.980118,-551.787048,401.123138,161.773163,-565.925598,262.000732,154.446823
-570.022827,968.12854,98.825729,-551.361816,823.559448,136.92804,-540.753845,679.682556,141.443802,-556.604126,535.909729,146.994156,-551.794006,401.126221,161.775284,-565.92688,262.000549,154.44278
-570.025146,968.133118,98.823158,-551.358093,823.552917,136.933533,-540.755066,679.680969,141.443893,-556.619873,535.910461,146.980652,-551.796814,401.119446,161.778427,-565.923218,261.994293,154.445511
-570.034241,968.128296,98.822029,-551.359253,823.5625,136.927521,-540.750916,679.682495,141.443497,-556.602905,535.915161,146.978668,-551.795654,401.128235,161.779953,-565.92749,262.006561,154.439072
-570.037415,968.128174,98.824654,-551.354919,823.555908,136.932861,-540.754944,679.676331,141.444275,-556.599609,535.909424,146.987854,-551.801758,401.129028,161.785233,-565.929077,262.002441,154.448822
-570.025269,968.137085,98.821968,-551.357239,823.563843,136.927567,-540.756897,679.68335,141.43959,-556.609253,535.918579,146.973953,-551.807861,401.131195,161.793854,-565.930603,262.004364,154.441879
-570.031189,968.121399,98.824425,-551.354736,823.556152,136.925644,-540.75061,679.677307,141.441925,-556.596985,535.909363,146.979507,-551.809937,401.121033,161.799942,-565.925293,261.9953,154.436417
-570.023132,968.134888,98.818222,-551.359192,823.565979,136.931015,-540.756409,679.683838,141.435638,-556.608032,535.922058,146.966507,-551.816162,401.128876,161.802567,-565.933228,262.00473,154.445908
-570.034241,968.127563,98.818146,-551.356079,823.555664,136.926529,-540.751099,679.678528,141.443085,-556.596436,535.908386,146.971161,-551.81311,401.119873,161.79866,-565.923645,261.99942,154.437302
-570.024902,968.130005,98.818687,-551.355286,823.555603,136.926224,-540.755737,679.678345,141.442719,-556.594421,535.908325,146.976166,-551.817017,401.124359,161.803101,-565.921692,261.998291,154.439682
-570.028442,968.132141,98.823769,-551.357727,823.555725,136.928055,-540.755859,679.682434,141.440628,-556.600708,535.906738,146.978333,-551.818542,401.131989,161.803955,-565.925476,262.007111,154.444717
-570.023987,968.122925,98.823883,-551.354492,823.555908,136.930496,-540.752258,679.680542,141.444,-556.609253,535.898499,146.976547,-551.818481,401.125488,161.804092,-565.924805,262.000671,154.440536
-570.023315,968.134094,98.821205,-551.358337,823.558105,136.938293,-540.759705,679.682556,141.44545,-556.612549,535.902893,146.979797,-551.824646,401.125122,161.806122,-565.924561,261.996246,154.448349
-570.03302,968.123718,98.825424,-551.364319,823.556763,136.938461,-540.759094,679.680359,141.445099,-556.618347,535.903503,146.968262,-551.826111,401.126801,161.811661,-565.923157,262.000183,154.444855
-570.039917,968.129089,98.813812,-551.360962,823.559998,136.928986,-540.760254,679.685791,141.446335,-556.608887,535.912781,146.97435,-551.828857,401.131378,161.808899,-565.923401,262.001923,154.441879
-570.03009,968.13269,98.824432,-551.360718,823.555603,136.938843,-540.761597,679.679016,141.449921,-556.619995,535.903992,146.990402,-551.83136,401.132202,161.815567,-565.930054,261.996765,154.445007
-570.035217,968.125305,98.823906,-551.358704,823.557434,136.928391,-540.758362,679.680969,141.446976,-556.617798,535.905579,146.993591,-551.831116,401.129608,161.804657,-565.923218,262.004547,154.439209
-570.036499,968.129883,98.818558,-551.355957,823.555481,136.931229,-540.760193,679.675598,141.448547,-556.62915,535.91272,146.986633,-551.830933,401.124329,161.810211,-565.924988,261.998749,154.435791
-570.028076,968.131836,98.82058,-551.358521,823.556458,136.929153,-540.758362,679.677429,141.443314,-556.619873,535.918701,146.969711,-551.828918,401.126221,161.804886,-565.929199,261.99939,154.444946
-570.02533,968.128235,98.809372,-551.357056,823.55188,136.924301,-540.757568,679.677368,141.444305,-556.596436,535.914612,146.967545,-551.82489,401.132477,161.803848,-565.925964,261.997437,154.440674
-570.034973,968.125732,98.818848,-551.366577,823.559937,136.904129,-540.756836,679.679443,141.445892,-556.592224,535.909729,146.97644,-551.828308,401.13559,161.809128,-565.931641,261.998688,154.439651
-570.024292,968.132019,98.821335,-551.356018,823.552002,136.93251,-540.757568,679.675476,141.446854,-556.605042,535.909485,146.963104,-551.82605,401.136597,161.8116,-565.927124,261.997162,154.444931
-570.022095,968.131348,98.813438,-551.356018,823.55426,136.933304,-540.755676,679.679565,141.448044,-556.600037,535.908813,146.966537,-551.822388,401.138031,161.811172,-565.926697,261.995575,154.442749
-570.024231,968.131165,98.82206,-551.357544,823.555481,136.931824,-540.759583,679.677979,141.450775,-556.600037,535.908997,146.977493,-551.820496,401.135651,161.812225,-565.928101,261.997437,154.446228
-570.03772,968.131348,98.826729,-551.360779,823.557617,136.930618,-540.761047,679.680603,141.451691,-556.605103,535.909119,146.985962,-551.817017,401.133575,161.813705,-565.926819,261.998444,154.451309
-570.033997,968.128906,98.823013,-551.356445,823.552856,136.932693,-540.761414,679.678833,141.450638,-556.600952,535.907959,146.988434,-551.820984,401.126068,161.804214,-565.919434,261.996918,154.443939
-570.040955,968.132385,98.83004,-551.358765,823.554504,136.929108,-540.761414,679.682678,141.45079,-556.60083,535.913818,146.985535,-551.82019,401.125641,161.807922,-565.924011,262.000732,154.448395
-570.031006,968.132324,98.82103,-551.357788,823.555725,136.918274,-540.762146,679.681824,141.448425,-556.610901,535.915955,146.969772,-551.819153,401.121155,161.802231,-565.923401,261.994965,154.443771
-570.037537,968.122864,98.824074,-551.357361,823.552673,136.921753,-540.76001,679.682861,141.445648,-556.601257,535.910522,146.973297,-551.818604,401.121735,161.799591,-565.920715,261.998413,154.437897
-570.036255,968.128601,98.824417,-551.356567,823.55719,136.930527,-540.763367,679.679993,141.44606,-556.60968,535.912903,146.967712,-551.821045,401.121582,161.798538,-565.922913,261.999268,154.446167
-570.035889,968.126892,98.824341,-551.358643,823.551392,136.926636,-540.761902,679.683167,141.446198,-556.59906,535.915588,146.970276,-551.817505,401.124756,161.79538,-565.921509,261.999725,154.441437
-570.036316,968.126343,98.825676,-551.352783,823.551086,136.929749,-540.760193,679.679382,141.449982,-556.608948,535.913147,146.967941,-551.818542,401.124817,161.80072,-565.924011,261.99649,154.444839
-570.022827,968.135803,98.828163,-551.356506,823.557251,136.931427,-540.757568,679.683167,141.447678,-556.604736,535.911682,146.972443,-551.825195,401.132996,161.805115,-565.927185,261.99881,154.443787
-570.034424,968.123047,98.827393,-551.358093,823.553162,136.924606,-540.758667,679.684204,141.449509,-556.598633,535.9104,146.984177,-551.825562,401.127533,161.812912,-565.926453,261.993988,154.440613
-570.034546,968.129333,98.825172,-551.354553,823.555603,136.934525,-540.757019,679.681824,141.449921,-556.608276,535.916443,146.975601,-551.823181,401.130341,161.812744,-565.9245,262.003845,154.443146
-570.033813,968.128662,98.828522,-551.357727,823.552734,136.932877,-540.760559,679.683838,141.448441,-556.605469,535.913269,146.979538,-551.82489,401.134338,161.809097,-565.925964,262.001312,154.44487
-570.023254,968.129089,98.818863,-551.354065,823.554749,136.936966,-540.757385,679.679321,141.447281,-556.601807,535.910156,146.984985,-551.822388,401.128784,161.805984,-565.924072,261.998627,154.445175
-570.023621,968.132812,98.814903,-551.358093,823.557068,136.933868,-540.760193,679.68219,141.443527,-556.600403,535.913086,146.986481,-551.816895,401.135284,161.800705,-565.927734,262.000427,154.443512
-570.034363,968.129211,98.824379,-551.359802,823.551392,136.93428,-540.760864,679.678345,141.445267,-556.617126,535.911926,146.970932,-551.810303,401.130493,161.796661,-565.923279,261.995331,154.451538
-570.036011,968.126526,98.826073,-551.360657,823.557068,136.931931,-540.76062,679.67981,141.447327,-556.601868,535.914124,146.974564,-551.803467,401.136963,161.787476,-565.924805,262.001099,154.443649
-570.042969,968.131653,98.829277,-551.362549,823.56012,136.926865,-540.760559,679.679504,141.444031,-556.620728,535.914429,146.968307,-551.807312,401.135406,161.791321,-565.92804,261.999878,154.448227
-570.030701,968.135071,98.821823,-551.358398,823.559326,136.936935,-540.758911,679.678284,141.445648,-556.605225,535.91394,146.980896,-551.805298,401.137665,161.788666,-565.922119,262.002014,154.446564
-570.0401,968.123169,98.821793,-551.359314,823.553589,136.932968,-540.758789,679.680908,141.448044,-556.611816,535.914429,146.972397,-551.804871,401.131317,161.787704,-565.924011,261.999176,154.438507
-570.035034,968.13092,98.818779,-551.372498,823.566589,136.90831,-540.75824,679.681946,141.450027,-556.619568,535.916687,146.965088,-551.80658,401.132782,161.786072,-565.926208,261.996124,154.440994
-570.03064,968.119812,98.824524,-551.349487,823.543762,136.967163,-540.754639,679.679565,141.447922,-556.600403,535.912781,146.975143,-551.806824,401.127777,161.784912,-565.922852,261.996246,154.439011
-570.023071,968.129578,98.81601,-551.361023,823.556763,136.9375,-540.757935,679.678528,141.448578,-556.609802,535.914917,146.97551,-551.811035,401.13147,161.791718,-565.92511,261.996216,154.44873
-570.022827,968.127808,98.825363,-551.356323,823.556824,136.936508,-540.757446,679.678589,141.449997,-556.610779,535.915894,146.967499,-551.809814,401.135376,161.791,-565.924805,262.000549,154.442337
-570.02063,968.124634,98.819611,-551.357849,823.54657,136.927444,-540.754333,679.677856,141.452576,-556.612732,535.910889,146.961761,-551.81073,401.129059,161.79068,-565.925354,261.995911,154.445007
-570.022705,968.134033,98.816414,-551.355591,823.562683,136.932755,-540.75824,679.681702,141.454178,-556.611023,535.92157,146.969193,-551.810791,401.135284,161.796539,-565.930359,262.004181,154.447388
-570.021912,968.125,98.823463,-551.360596,823.555359,136.922791,-540.758362,679.681824,141.451248,-556.618286,535.91217,146.965347,-551.81311,401.125916,161.797714,-565.926392,261.999634,154.442749
-570.023865,968.131897,98.820076,-551.357849,823.559631,136.929977,-540.759338,679.678711,141.452652,-556.610718,535.909729,146.983063,-551.814514,401.131775,161.793259,-565.927856,261.995483,154.447418
-570.038269,968.129761,98.830727,-551.362,823.559082,136.928619,-540.758972,679.685181,141.448669,-556.611084,535.911316,146.990433,-551.8172,401.13028,161.791946,-565.927307,261.998749,154.440216
-570.041687,968.121704,98.82518,-551.360474,823.551392,136.919693,-540.761597,679.677795,141.446915,-556.613647,535.909668,146.970535,-551.815796,401.127197,161.786346,-565.920776,261.994476,154.435791
-570.029175,968.133545,98.820351,-551.358276,823.559448,136.930695,-540.762451,679.675232,141.445236,-556.613953,535.915833,146.958725,-551.813965,401.130798,161.787994,-565.919006,261.998352,154.439636
-570.027161,968.128967,98.816673,-551.362366,823.552368,136.927582,-540.761719,679.676575,141.44313,-556.610962,535.918396,146.953888,-551.788208,401.128174,161.773376,-565.920959,261.993317,154.436218
-570.020569,968.120239,98.817528,-551.3573,823.553284,136.927155,-540.75592,679.675049,141.445129,-556.60553,535.90802,146.954544,-551.813721,401.125153,161.784088,-565.920532,261.997131,154.437561
-570.02124,968.126343,98.822968,-551.353027,823.552551,136.931442,-540.753479,679.678284,141.448166,-556.600891,535.912598,146.95813,-551.813538,401.13092,161.786606,-565.921753,261.996338,154.441299
-570.034485,968.121948,98.827621,-551.357727,823.556702,136.924225,-540.754211,679.68103,141.451035,-556.601929,535.915222,146.958817,-551.815857,401.131165,161.787827,-565.926758,262.000305,154.438553
-570.033081,968.122375,98.83448,-551.354309,823.555664,136.925308,-540.748108,679.677307,141.451569,-556.590454,535.906677,146.976227,-551.813965,401.131531,161.794067,-565.923645,262.005951,154.437607
-570.033936,968.126343,98.828667,-551.352173,823.55249,136.93219,-540.748718,679.682922,141.45575,-556.589417,535.91272,146.986938,-551.814148,401.136566,161.79657,-565.928162,262.001282,154.444168
-570.033264,968.116211,98.836189,-551.3526,823.546326,136.920166,-540.751953,679.681213,141.451935,-556.590637,535.906067,146.988052,-551.815979,401.129364,161.799973,-565.923645,262.00119,154.444427
-570.023376,968.125671,98.830368,-551.342529,823.547546,136.949203,-540.752197,679.678711,141.446945,-556.598206,535.909546,146.978561,-551.81311,401.135284,161.794952,-565.921021,262.000671,154.448761
-570.036255,968.118958,98.823036,-551.357605,823.547363,136.926743,-540.757507,679.67804,141.446808,-556.603516,535.910583,146.981552,-551.816956,401.134277,161.793152,-565.92511,262.000092,154.452545
-570.02301,968.121643,98.822311,-551.349609,823.547363,136.92012,-540.754089,679.678833,141.441635,-556.595825,535.912109,146.979553,-551.818298,401.12973,161.79155,-565.920654,261.999817,154.450546
-570.023499,968.126526,98.81617,-551.350342,823.551392,136.91774,-540.757751,679.681213,141.440857,-556.610229,535.920654,146.965195,-551.817566,401.133667,161.789551,-565.922241,262.004547,154.4505
-570.023621,968.124695,98.815704,-551.351685,823.552979,136.925308,-540.75531,679.678833,141.441711,-556.608826,535.922241,146.957458,-551.816345,401.135803,161.792603,-565.923523,261.99942,154.451538
-570.023254,968.129211,98.819618,-551.353943,823.558838,136.92009,-540.755432,679.682495,141.441956,-556.607849,535.925415,146.952621,-551.813843,401.134979,161.783249,-565.921082,262.004028,154.448029
-570.023499,968.128723,98.830582,-551.35437,823.562012,136.92305,-540.756592,679.67865,141.445908,-556.602844,535.913086,146.971069,-551.811523,401.134521,161.790787,-565.924866,262.000488,154.447693
-570.032959,968.126282,98.823799,-551.354004,823.558899,136.931458,-540.754761,679.683716,141.446075,-556.593323,535.917725,146.982925,-551.8125,401.136078,161.787384,-565.929443,262.002563,154.44194
-570.03241,968.128662,98.840088,-551.351257,823.558655,136.939026,-540.749512,679.678345,141.448685,-556.594238,535.914795,146.989807,-551.81012,401.13031,161.796326,-565.927368,261.996796,154.447479
-570.022095,968.13623,98.833244,-551.35376,823.565002,136.933151,-540.749573,679.681274,141.44812,-556.591309,535.916321,146.986145,-551.80957,401.137726,161.788651,-565.926758,262.004456,154.442856
-570.019104,968.132507,98.832886,-551.357727,823.561646,136.930908,-540.749146,679.677917,141.449341,-556.600647,535.921997,146.97319,-551.806519,401.133698,161.79245,-565.921936,262.000641,154.442291
-570.019897,968.130554,98.834587,-551.35498,823.562927,136.93013,-540.751221,679.68103,141.448471,-556.592163,535.919189,146.977081,-551.802856,401.137054,161.793732,-565.927979,262.007538,154.442337
-570.021851,968.133911,98.833618,-551.347168,823.555298,136.940491,-540.753113,679.682007,141.449707,-556.594238,535.91864,146.987793,-551.806702,401.137177,161.797287,-565.928894,262.00708,154.447876
-570.020935,968.131958,98.826859,-551.355164,823.561096,136.920105,-540.758179,679.67926,141.448029,-556.594421,535.915222,146.989685,-551.805176,401.139832,161.793015,-565.924316,262.004364,154.443665
-570.036865,968.129578,98.830269,-551.354553,823.55719,136.932251,-540.755005,679.681763,141.448029,-556.593201,535.919373,146.986618,-551.808044,401.139252,161.793198,-565.928101,262.005432,154.448013
-570.029114,968.139648,98.824776,-551.357605,823.5625,136.929352,-540.760376,679.682861,141.447632,-556.608765,535.924255,146.969162,-551.804871,401.143799,161.791443,-565.930237,262.00293,154.450165
-570.030945,968.130615,98.824348,-551.356812,823.559326,136.924652,-540.754639,679.679199,141.447586,-556.596252,535.917358,146.972183,-551.804443,401.133728,161.792023,-565.921204,262.002136,154.446747
-570.038086,968.134216,98.82415,-551.364136,823.563538,136.92804,-540.764038,679.683533,141.446106,-556.617188,535.924316,146.965347,-551.807068,401.144562,161.789352,-565.925842,262.003174,154.448059
-570.037354,968.129028,98.823082,-551.356201,823.555481,136.930054,-540.755493,679.677246,141.442841,-556.609192,535.919128,146.960175,-551.799866,401.134735,161.785751,-565.917114,261.992645,154.445877
-570.028809,968.133301,98.818466,-551.35791,823.560852,136.925217,-540.756592,679.682312,141.446747,-556.59436,535.922729,146.975143,-551.799133,401.138428,161.781631,-565.922668,261.999268,154.447052
-570.024963,968.132385,98.826057,-551.356689,823.561523,136.928528,-540.758911,679.682129,141.447449,-556.60144,535.924072,146.974121,-551.799805,401.139923,161.783905,-565.923157,262.003052,154.445221
-570.028687,968.122375,98.826622,-551.352478,823.550598,136.922241,-540.752258,679.679626,141.449326,-556.589294,535.916748,146.977493,-551.796936,401.130646,161.783844,-565.918213,261.994934,154.441055
-570.032166,968.127991,98.832092,-551.356445,823.565308,136.930038,-540.755188,679.680969,141.44957,-556.591187,535.917725,146.987015,-551.798767,401.134644,161.786911,-565.928711,261.997528,154.442642
-570.02478,968.134827,98.829994,-551.34668,823.558838,136.962082,-540.753662,679.687256,141.454987,-556.593506,535.919434,146.988983,-551.79895,401.137695,161.777573,-565.924805,261.998596,154.446655
-570.030334,968.120178,98.832901,-551.359619,823.561096,136.935883,-540.756836,679.679138,141.458099,-556.603271,535.917053,146.973282,-551.798767,401.131897,161.784317,-565.920959,261.990509,154.441528
-570.022644,968.13147,98.836639,-551.3573,823.564026,136.937531,-540.752686,679.68396,141.452835,-556.5896,535.921997,146.982147,-551.799255,401.133759,161.785812,-565.92511,261.999268,154.450455
-570.029114,968.128723,98.822624,-551.357666,823.557007,136.92923,-540.759155,679.687134,141.451599,-556.60968,535.919983,146.967163,-551.802551,401.132141,161.784973,-565.927124,262.005493,154.441055
-570.024292,968.126404,98.819679,-551.357849,823.560974,136.920197,-540.755371,679.679321,141.447586,-556.603455,535.920105,146.961548,-551.79834,401.128113,161.783325,-565.921387,262.000702,154.44191
-570.035034,968.12854,98.823662,-551.359131,823.562195,136.924179,-540.760498,679.680725,141.442352,-556.608337,535.9245,146.958389,-551.797119,401.131012,161.781631,-565.925049,262.00174,154.442017
-570.02832,968.133667,98.817131,-551.360352,823.559326,136.920929,-540.759888,679.679626,141.443344,-556.596069,535.92041,146.971741,-551.798096,401.128815,161.779327,-565.923157,262.000977,154.447754
-570.029785,968.127014,98.819656,-551.358826,823.555359,136.921555,-540.754395,679.67865,141.445038,-556.590881,535.914429,146.974991,-551.796997,401.124725,161.778625,-565.9245,261.999634,154.445465
-570.034973,968.128662,98.827011,-551.360535,823.562317,136.925598,-540.753235,679.680603,141.444153,-556.602112,535.921997,146.968338,-551.798035,401.129883,161.780792,-565.929688,262.002838,154.449387
-570.0271,968.128052,98.822754,-551.355835,823.563416,136.917908,-540.749878,679.680603,141.448654,-556.592651,535.918457,146.970078,-551.797729,401.12851,161.776978,-565.923828,262.00061,154.438736
-570.025696,968.128418,98.828758,-551.356934,823.557495,136.927795,-540.756714,679.676331,141.451004,-556.59906,535.919556,146.971146,-551.798767,401.128387,161.781708,-565.924072,261.999542,154.444214
